"Observation Type",Site,Lat,Lon,Region,MPA,Year,Date,Transect,Depth,Distance,Species,"Min Size (cm)","Max Size (cm)",Count
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-05-02,1,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-05-02,2,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-05-02,3,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-05-02,4,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-05-02,5,12,30,"purple urchin",,,0
Invertebrate,"Casino Point",33.349167,-118.324966,South,"Casino Point (Catalina Island) SMCA",2015,2015-05-02,6,12,30,"purple urchin",,,0
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,1,7,14,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,2,7,7,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,3,7,30,"purple urchin",,,10
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,4,7,2,"purple urchin",,,50
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,5,7,6,"purple urchin",,,57
Invertebrate,"East Point",33.943966,-119.964783,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,6,7,30,"purple urchin",,,50
Invertebrate,"Pelican Anchorage",34.035648,-119.702499,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,1,8,5,"purple urchin",,,50
Invertebrate,"Pelican Anchorage",34.035648,-119.702499,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,2,8,3,"purple urchin",,,63
Invertebrate,"Pelican Anchorage",34.035648,-119.702499,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,3,8,9,"purple urchin",,,50
Invertebrate,"Pelican Anchorage",34.035648,-119.702499,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,4,8,9,"purple urchin",,,50
Invertebrate,"Pelican Anchorage",34.035648,-119.702499,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,5,8,1,"purple urchin",,,50
Invertebrate,"Pelican Anchorage",34.035648,-119.702499,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,6,8,1,"purple urchin",,,50
Invertebrate,"Landing Cove",34.017467,-119.362396,South,"Anacapa Island Special Closure",2015,2015-09-02,1,10,30,"purple urchin",,,2
Invertebrate,"Landing Cove",34.017467,-119.362396,South,"Anacapa Island Special Closure",2015,2015-09-02,2,10,30,"purple urchin",,,16
Invertebrate,"Landing Cove",34.017467,-119.362396,South,"Anacapa Island Special Closure",2015,2015-09-02,3,10,30,"purple urchin",,,7
Invertebrate,"Landing Cove",34.017467,-119.362396,South,"Anacapa Island Special Closure",2015,2015-09-02,4,10,21,"purple urchin",,,50
Invertebrate,"Landing Cove",34.017467,-119.362396,South,"Anacapa Island Special Closure",2015,2015-09-02,5,10,30,"purple urchin",,,15
Invertebrate,"Landing Cove",34.017467,-119.362396,South,"Anacapa Island Special Closure",2015,2015-09-02,6,10,30,"purple urchin",,,6
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2015,2015-11-14,1,7,30,"purple urchin",,,1
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2015,2015-11-14,2,7,30,"purple urchin",,,0
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2015,2015-11-14,3,7,30,"purple urchin",,,0
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2015,2015-11-14,4,7,30,"purple urchin",,,0
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2015,2015-11-14,5,7,30,"purple urchin",,,0
Invertebrate,"Little Corona Del Mar",33.589802,-117.868698,South,"Crystal Cove SMCA",2015,2015-11-14,6,7,30,"purple urchin",,,0
Invertebrate,"Elk Ridge",33.953335,-119.969086,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,1,6,15,"purple urchin",,,50
Invertebrate,"Elk Ridge",33.953335,-119.969086,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,2,6,15,"purple urchin",,,50
Invertebrate,"Elk Ridge",33.953335,-119.969086,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,3,6,2,"purple urchin",,,50
Invertebrate,"Elk Ridge",33.953335,-119.969086,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,4,6,19,"purple urchin",,,50
Invertebrate,"Elk Ridge",33.953335,-119.969086,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,5,6,3,"purple urchin",,,50
Invertebrate,"Elk Ridge",33.953335,-119.969086,South,"Skunk Point (Santa Rosa Island) SMR",2015,2015-09-01,6,6,5,"purple urchin",,,50
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2015,2015-09-02,1,6,30,"purple urchin",,,11
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2015,2015-09-02,2,6,30,"purple urchin",,,13
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2015,2015-09-02,3,6,30,"purple urchin",,,6
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2015,2015-09-02,4,6,30,"purple urchin",,,8
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2015,2015-09-02,5,6,30,"purple urchin",,,8
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2015,2015-09-02,6,6,30,"purple urchin",,,4
Invertebrate,Pescadero,36.562302,-121.959602,Central,"Carmel Pinnacles SMR",2015,2015-07-25,1,15,3,"purple urchin",,,50
Invertebrate,Pescadero,36.562302,-121.959602,Central,"Carmel Pinnacles SMR",2015,2015-07-25,2,15,2,"purple urchin",,,50
Invertebrate,Pescadero,36.562302,-121.959602,Central,"Carmel Pinnacles SMR",2015,2015-07-25,3,15,4,"purple urchin",,,50
Invertebrate,Pescadero,36.562302,-121.959602,Central,"Carmel Pinnacles SMR",2015,2015-07-25,4,15,8,"purple urchin",,,50
Invertebrate,Pescadero,36.562302,-121.959602,Central,"Carmel Pinnacles SMR",2015,2015-07-25,5,15,30,"purple urchin",,,30
Invertebrate,Pescadero,36.562302,-121.959602,Central,"Carmel Pinnacles SMR",2015,2015-07-25,6,15,2,"purple urchin",,,50
Invertebrate,"120 Reef",33.737919,-118.392014,South,"Abalone Cove SMCA",2015,2015-08-21,1,8,10,"purple urchin",,,53
Invertebrate,"120 Reef",33.737919,-118.392014,South,"Abalone Cove SMCA",2015,2015-08-21,2,8,30,"purple urchin",,,4
Invertebrate,"120 Reef",33.737919,-118.392014,South,"Abalone Cove SMCA",2015,2015-08-21,3,8,30,"purple urchin",,,50
Invertebrate,"120 Reef",33.737919,-118.392014,South,"Abalone Cove SMCA",2015,2015-08-21,4,8,30,"purple urchin",,,0
Invertebrate,"120 Reef",33.737919,-118.392014,South,"Abalone Cove SMCA",2015,2015-08-21,5,8,19,"purple urchin",,,50
Invertebrate,"120 Reef",33.737919,-118.392014,South,"Abalone Cove SMCA",2015,2015-08-21,6,8,2,"purple urchin",,,50
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2016,2016-10-18,1,10,30,"purple urchin",,,33
Invertebrate,"Abalone Cove",33.736149,-118.37632,South,"Abalone Cove SMCA",2015,2015-08-21,5,9,14,"purple urchin",,,50
Invertebrate,"Abalone Cove",33.736149,-118.37632,South,"Abalone Cove SMCA",2015,2015-08-21,3,9,30,"purple urchin",,,5
Invertebrate,"Abalone Cove",33.736149,-118.37632,South,"Abalone Cove SMCA",2015,2015-08-21,4,9,30,"purple urchin",,,6
Invertebrate,"Abalone Cove",33.736149,-118.37632,South,"Abalone Cove SMCA",2015,2015-08-21,2,9,30,"purple urchin",,,6
Invertebrate,Estero,35.471779,-121.021248,Central,"White Rock SMCA",2015,2015-06-14,1,12,30,"purple urchin",,,0
Invertebrate,Estero,35.471779,-121.021248,Central,"White Rock SMCA",2015,2015-06-14,2,12,30,"purple urchin",,,0
Invertebrate,Estero,35.471779,-121.021248,Central,"White Rock SMCA",2015,2015-06-14,3,12,30,"purple urchin",,,15
Invertebrate,Estero,35.471779,-121.021248,Central,"White Rock SMCA",2015,2015-06-14,4,12,30,"purple urchin",,,0
Invertebrate,Estero,35.471779,-121.021248,Central,"White Rock SMCA",2015,2015-06-14,5,12,30,"purple urchin",,,0
Invertebrate,Estero,35.471779,-121.021248,Central,"White Rock SMCA",2015,2015-06-14,6,12,30,"purple urchin",,,0
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2015,2015-08-21,1,11,30,"purple urchin",,,44
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2015,2015-08-21,2,11,30,"purple urchin",,,17
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2015,2015-08-21,3,11,30,"purple urchin",,,10
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2015,2015-08-21,4,11,4,"purple urchin",,,50
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2015,2015-08-21,5,11,25,"purple urchin",,,50
Invertebrate,"Christmas Tree Cove",33.760399,-118.421051,South,"Point Vicente SMCA",2015,2015-08-21,6,11,30,"purple urchin",,,1
Invertebrate,"Scorpion Anchorage",34.048515,-119.552299,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,1,8,30,"purple urchin",,,0
Invertebrate,"Scorpion Anchorage",34.048515,-119.552299,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,2,8,30,"purple urchin",,,6
Invertebrate,"Scorpion Anchorage",34.048515,-119.552299,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,3,8,17,"purple urchin",,,50
Invertebrate,"Scorpion Anchorage",34.048515,-119.552299,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,4,8,30,"purple urchin",,,31
Invertebrate,"Scorpion Anchorage",34.048515,-119.552299,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,5,8,30,"purple urchin",,,12
Invertebrate,"Scorpion Anchorage",34.048515,-119.552299,South,"Scorpion (Santa Cruz Island) SMR",2015,2015-09-03,6,8,30,"purple urchin",,,19
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2015,2015-08-21,1,10,14,"purple urchin",,,50
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2015,2015-08-21,2,10,26,"purple urchin",,,50
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2015,2015-08-21,3,10,9,"purple urchin",,,50
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2015,2015-08-21,4,10,7,"purple urchin",,,50
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2015,2015-08-21,5,10,30,"purple urchin",,,47
Invertebrate,"Hawthorne Reef",33.747002,-118.415886,South,"Point Vicente SMCA",2015,2015-08-21,6,10,17,"purple urchin",,,50
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2015,2015-09-02,1,6,30,"purple urchin",,,1
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2015,2015-09-02,2,6,30,"purple urchin",,,6
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2015,2015-09-02,3,6,30,"purple urchin",,,0
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2015,2015-09-02,4,6,30,"purple urchin",,,10
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2015,2015-09-02,5,6,30,"purple urchin",,,1
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2015,2015-09-02,6,6,30,"purple urchin",,,0
Invertebrate,"Goldfish Bowl",34.014729,-119.4375,South,"Anacapa Island Special Closure",2015,2015-09-02,1,8,30,"purple urchin",,,0
Invertebrate,"Goldfish Bowl",34.014729,-119.4375,South,"Anacapa Island Special Closure",2015,2015-09-02,2,8,2,"purple urchin",,,50
Invertebrate,"Goldfish Bowl",34.014729,-119.4375,South,"Anacapa Island Special Closure",2015,2015-09-02,3,8,4,"purple urchin",,,50
Invertebrate,"Goldfish Bowl",34.014729,-119.4375,South,"Anacapa Island Special Closure",2015,2015-09-02,4,8,30,"purple urchin",,,7
Invertebrate,"Goldfish Bowl",34.014729,-119.4375,South,"Anacapa Island Special Closure",2015,2015-09-02,5,8,16,"purple urchin",,,57
Invertebrate,"Goldfish Bowl",34.014729,-119.4375,South,"Anacapa Island Special Closure",2015,2015-09-02,6,8,6,"purple urchin",,,50
Invertebrate,"Cueva Valdez ",34.055,-119.809998,South,"Painted Cave (Santa Cruz Island) SMCA",2015,2015-09-03,1,9,13,"purple urchin",,,50
Invertebrate,"Cueva Valdez ",34.055,-119.809998,South,"Painted Cave (Santa Cruz Island) SMCA",2015,2015-09-03,2,9,1,"purple urchin",,,50
Invertebrate,"Cueva Valdez ",34.055,-119.809998,South,"Painted Cave (Santa Cruz Island) SMCA",2015,2015-09-03,3,9,2,"purple urchin",,,50
Invertebrate,"Cueva Valdez ",34.055,-119.809998,South,"Painted Cave (Santa Cruz Island) SMCA",2015,2015-09-03,4,9,5,"purple urchin",,,60
Invertebrate,"Cueva Valdez ",34.055,-119.809998,South,"Painted Cave (Santa Cruz Island) SMCA",2015,2015-09-03,5,9,1,"purple urchin",,,50
Invertebrate,"Cueva Valdez ",34.055,-119.809998,South,"Painted Cave (Santa Cruz Island) SMCA",2015,2015-09-03,6,9,1,"purple urchin",,,50
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2015,2015-10-10,1,11,30,"purple urchin",,,37
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2015,2015-10-10,2,11,30,"purple urchin",,,8
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2015,2015-10-10,3,11,30,"purple urchin",,,41
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2015,2015-10-10,4,11,12,"purple urchin",,,50
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2015,2015-10-10,5,11,30,"purple urchin",,,20
Invertebrate,"Broomtail Reef",32.694233,-117.268066,South,"Cabrillo SMR",2015,2015-10-10,6,11,22,"purple urchin",,,50
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2015,2015-11-07,1,13,30,"purple urchin",,,0
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2015,2015-11-07,2,13,30,"purple urchin",,,9
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2015,2015-11-07,3,13,30,"purple urchin",,,5
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2015,2015-11-07,4,13,30,"purple urchin",,,0
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2015,2015-11-07,5,13,30,"purple urchin",,,1
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2015,2015-11-07,6,13,30,"purple urchin",,,10
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-03-08,5,4,30,"purple urchin",,,41
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-03-08,4,4,30,"purple urchin",,,7
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-03-08,3,4,30,"purple urchin",,,21
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-03-08,2,4,30,"purple urchin",,,18
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-03-08,1,4,30,"purple urchin",,,5
Invertebrate,"Paradise Point",34.004128,-118.7929,South,"Point Dume SMR",2015,2015-10-17,1,8,30,"purple urchin",,,0
Invertebrate,"Paradise Point",34.004128,-118.7929,South,"Point Dume SMR",2015,2015-10-17,2,8,30,"purple urchin",,,14
Invertebrate,"Paradise Point",34.004128,-118.7929,South,"Point Dume SMR",2015,2015-10-17,3,8,30,"purple urchin",,,47
Invertebrate,"Paradise Point",34.004128,-118.7929,South,"Point Dume SMR",2015,2015-10-17,4,8,30,"purple urchin",,,2
Invertebrate,"Paradise Point",34.004128,-118.7929,South,"Point Dume SMR",2015,2015-10-17,5,8,30,"purple urchin",,,7
Invertebrate,"Paradise Point",34.004128,-118.7929,South,"Point Dume SMR",2015,2015-10-17,6,8,30,"purple urchin",,,25
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2015,2015-10-17,1,7,30,"purple urchin",,,25
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2015,2015-10-17,2,7,30,"purple urchin",,,36
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2015,2015-10-17,3,7,30,"purple urchin",,,12
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2015,2015-10-17,4,7,30,"purple urchin",,,9
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2015,2015-10-17,5,7,23,"purple urchin",,,50
Invertebrate,"Leo Carillo North",34.043533,-118.944946,South,"Point Dume SMCA",2015,2015-10-17,6,7,19,"purple urchin",,,50
Invertebrate,"South La Jolla",32.81345,-117.285767,South,"South La Jolla SMR",2015,2015-11-07,1,12,30,"purple urchin",,,0
Invertebrate,"South La Jolla",32.81345,-117.285767,South,"South La Jolla SMR",2015,2015-11-07,2,12,30,"purple urchin",,,3
Invertebrate,"South La Jolla",32.81345,-117.285767,South,"South La Jolla SMR",2015,2015-11-07,3,12,30,"purple urchin",,,0
Invertebrate,"South La Jolla",32.81345,-117.285767,South,"South La Jolla SMR",2015,2015-11-07,5,12,30,"purple urchin",,,0
Invertebrate,"South La Jolla",32.81345,-117.285767,South,"South La Jolla SMR",2015,2015-11-07,6,12,30,"purple urchin",,,1
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2015,2015-07-31,1,10,30,"purple urchin",,,1
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2015,2015-07-31,2,10,30,"purple urchin",,,4
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2015,2015-07-31,3,10,30,"purple urchin",,,10
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2015,2015-07-31,4,10,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2015,2015-07-31,5,10,30,"purple urchin",,,6
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2015,2015-07-31,6,10,30,"purple urchin",,,0
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2015,2015-10-17,1,8,30,"purple urchin",,,0
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2015,2015-10-17,2,8,30,"purple urchin",,,7
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2015,2015-10-17,3,8,30,"purple urchin",,,2
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2015,2015-10-17,4,8,30,"purple urchin",,,1
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2015,2015-10-17,5,8,30,"purple urchin",,,0
Invertebrate,Lechuza,34.034035,-118.871315,South,"Point Dume SMCA",2015,2015-10-17,6,8,30,"purple urchin",,,0
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-10-03,1,9,30,"purple urchin",,,9
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-10-03,2,9,30,"purple urchin",,,4
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-10-03,3,9,30,"purple urchin",,,3
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-10-03,4,9,30,"purple urchin",,,0
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-10-03,5,9,30,"purple urchin",,,0
Invertebrate,"Shaws Cove",33.543961,-117.799858,South,"Laguna Beach SMR",2015,2015-10-03,6,9,30,"purple urchin",,,2
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-11-08,1,5,30,"purple urchin",,,1
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-11-08,2,5,30,"purple urchin",,,3
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-11-08,3,5,30,"purple urchin",,,39
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-11-08,4,5,21,"purple urchin",,,50
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-11-08,5,5,30,"purple urchin",,,6
Invertebrate,"Refugio State Beach",34.461056,-120.066872,South,"Naples SMCA",2015,2015-11-08,6,5,5,"purple urchin",,,50
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2015,2015-03-08,6,4,30,"purple urchin",,,7
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2015,2015-08-13,1,13,30,"purple urchin",,,53
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2015,2015-08-13,2,13,30,"purple urchin",,,14
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2015,2015-08-13,3,13,10,"purple urchin",,,50
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2015,2015-08-13,4,13,30,"purple urchin",,,15
